date,maximum_sustained_wind_knots,central_pressure_mb,lat,lon,x,y,z,DB,EX,HU,LO,SD,SS,TD,TS,WV
2016-10-02,130.0,943.25,13.85,-74.1,0.2659914357525467,-0.9337382505782398,0.2393781978499986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-03,126.25,941.25,15.175,-74.975,0.25018894526446006,-0.9320964961846288,0.2617570333470947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-04,94.375,962.625,20.075,-69.0875,0.33056374745318184,-0.8709310531018033,0.3428482909256956,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.375,0.0
2016-10-05,77.5,979.625,22.8375,-68.45,0.33513404870980745,-0.852015689018512,0.38791918703416917,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
2016-10-06,86.875,968.875,25.3875,-70.85,0.2937197648979195,-0.8482893973462501,0.42861700921372325,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.375,0.0
2016-10-07,88.75,960.25,27.8625,-72.575,0.26297631468446053,-0.8363059230923713,0.4672925883201722,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0
2016-10-08,66.5,976.3,29.65,-74.22999999999999,0.2369975748619333,-0.8276460703040052,0.4939062625250519,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0
2016-10-09,59.375,989.375,29.450000000000003,-70.3,0.29472566057762345,-0.8120006562017377,0.4895889676287931,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0
2016-10-10,51.0,991.6,27.160000000000004,-66.4,0.35638052899802036,-0.8120272638172631,0.45522606912540287,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2016-10-11,57.5,987.5,26.9,-65.775,0.3659232288874213,-0.8132450115032183,0.4524295470228623,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0
2016-10-12,90.0,970.0,27.925,-66.775,0.34841612129589783,-0.8119269793955772,0.46829772003319825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-13,109.0,956.2,31.419999999999998,-65.32000000000001,0.3560321312173085,-0.7752119957708294,0.521192114541907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-14,73.75,972.75,35.225,-59.5,0.41400945067515904,-0.7034799283529465,0.5767201584193135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-15,72.5,965.0,38.225,-51.925,0.48406282056719313,-0.6182473693747461,0.618705909393394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-16,70.0,962.5,39.175,-47.575,0.522918736582343,-0.5721713541513196,0.6316875627276104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-17,65.0,965.5,40.85,-45.0,0.5347112546016551,-0.5348567024461734,0.6540427827485074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-18,55.0,966.25,47.775,-39.65,0.5156619190144942,-0.4285990133467868,0.7390430863991555,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2016-10-19,50.0,968.6666666666666,57.03333333333333,-37.166666666666664,0.43328068814106674,-0.32879216967169206,0.8386632481737695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-17,20.0,1006.0,12.5,-80.7,0.15777316527853544,-0.9634632955314473,0.21643961393810288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-18,20.0,1005.0,11.675,-81.75,0.14051106063998844,-0.9691394782166097,0.20235453242896626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-19,25.0,1005.0,10.95,-81.625,0.14299918926744454,-0.9713077322394388,0.18995192986951703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-20,26.25,1004.0,10.85,-80.225,0.16673576213562774,-0.9678361931742551,0.18823766007173828,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0
2016-11-21,37.5,1001.25,11.25,-79.25,0.18293990758523848,-0.9635698704565322,0.19509009981336514,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0
2016-11-22,56.25,990.5,10.575,-79.2,0.18419715538268103,-0.9655982940420599,0.18352183398528807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-23,61.25,990.5,10.9,-80.275,0.1658699315630217,-0.9677940259112028,0.1890940029487404,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0
2016-11-24,93.0,977.2,11.059999999999999,-82.97999999999999,0.11993037561290684,-0.9739727367786133,0.19183666077510275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,58.0,994.2,10.5,-86.6,0.05827186151651067,-0.9812205391909432,0.18223276035429373,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0
2016-11-26,38.333333333333336,1002.6666666666666,9.4,-91.73333333333333,-0.029849384251744004,-0.9858706297603405,0.16332446968703612,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
2017-04-16,55.0,989.0,35.1,-49.5,0.5313344959553363,-0.6220120815516951,0.5749766434851439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-17,45.0,988.75,32.975,-46.55,0.5768926033589616,-0.608862327841424,0.5442500802020077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-18,35.0,994.5,31.675,-44.175,0.610365650112326,-0.5929996193689497,0.5250890372692878,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-19,30.0,996.0,31.55,-41.475,0.6383825393660105,-0.5643624765069131,0.5232306678341254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-04-20,35.0,994.0,34.824999999999996,-39.775000000000006,0.6306942636564127,-0.5248282128884332,0.5708183495978586,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0
2017-04-21,43.75,990.5,39.35,-47.349999999999994,0.5231284165180816,-0.5679823392544093,0.6340180672357885,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2017-04-22,36.25,997.5,33.925,-49.075,0.5434261411255584,-0.6260445824521332,0.5578598118087876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18,30.0,1008.0,7.5,-49.6,0.6425751454631435,-0.7550232417466061,0.13052619222005157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19,36.0,1006.4,11.459999999999999,-61.92,0.45507436096162807,-0.8326591999935082,0.1972764736128653,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2017-06-20,41.25,1003.0,17.475,-75.775,0.23443881021230797,-0.8867418736598209,0.2978589606204117,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0
2017-06-21,48.75,993.75,27.025,-91.925,-0.029853972096771587,-0.8901744186809109,0.4543548970763455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-22,42.0,992.6,29.96,-93.66,-0.05527462454002617,-0.8644621677582922,0.49931214876661756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-23,28.75,1000.5,34.8,-91.32499999999999,-0.019491530639982598,-0.820093023347515,0.5705299227053328,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0
2017-06-24,25.0,1003.0,38.3,-81.45,0.11618330785030773,-0.7750335134811097,0.6197450489175844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-07-05,22.5,1010.0,11.9,-36.5,0.7865390758678239,-0.5820036118182561,0.20620387132977486,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
2017-07-06,25.0,1009.75,13.075000000000001,-41.3,0.7313343391597471,-0.6423929003806269,0.22621675488830395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-07-07,25.0,1011.0,14.833333333333334,-47.86666666666667,0.6482953594707445,-0.7165654037348123,0.25600029604844743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-07-17,32.5,1009.25,10.6,-49.900000000000006,0.6328729692389126,-0.751520853312812,0.18394924278225788,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0
2017-07-18,40.0,1008.0,11.299999999999999,-55.43333333333334,0.5562172768903152,-0.8072755393900787,0.19594594528053863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-07-30,30.0,1009.0,28.4,-85.4,0.07054686933131847,-0.8768151178976243,0.4756242090702752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-07-31,41.0,1004.6,27.639999999999997,-83.3,0.10336595699073751,-0.8797242436341695,0.4639118896431224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-01,30.0,1008.5,28.425,-79.95,0.15330725844747223,-0.8657377068114929,0.4759543548626304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-08-02,30.0,1011.0,30.7,-78.1,0.17730513722607485,-0.8413731736177155,0.5105429179116057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-08-06,30.0,1008.0,15.5,-81.5,0.14243364983532628,-0.9530458046419614,0.26723837607825685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-08-07,42.5,1002.75,17.075,-84.0,0.09996246443042298,-0.9504626017997295,0.2935980987597271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-08,45.0,996.6,19.32,-88.16,0.03033709049836176,-0.9430022777198136,0.33083627218230066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-09,55.0,990.25,20.25,-92.7,-0.0441862800126525,-0.9369080645081795,0.3461166610793548,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0
2017-08-10,57.5,990.5,20.025,-96.8,-0.11124589289526708,-0.9327860708774002,0.3424284646174712,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0
2017-08-12,26.25,1013.0,23.075,-68.175,0.3420225825603477,-0.8538542705402588,0.391913742835336,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0
2017-08-13,35.0,1012.0,26.3,-70.85,0.29410041514015206,-0.8466595271221478,0.44299662478846724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-14,47.5,1003.25,29.4,-72.125,0.26740770733953567,-0.8291020409899388,0.4908742586152459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-15,66.25,985.0,31.95,-72.125,0.2603826343962863,-0.8074561478758214,0.5291142506172242,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0
2017-08-16,58.57142857142857,987.4285714285714,26.514285714285712,-59.128571428571426,0.4545992146304365,-0.7336128490682393,0.438230707043111,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
2017-08-17,49.375,991.375,27.425,-53.45,0.512033468014463,-0.6897410411451331,0.4464625318990143,0.0,0.125,0.25,0.125,0.0,0.0,0.25,0.25,0.0
2017-08-18,38.0,1000.3,27.15,-51.739999999999995,0.4987052185129296,-0.6748996904564405,0.4341703348807995,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0
2017-08-19,32.5,1005.75,13.6,-66.6,0.3858083393999654,-0.8914954765383245,0.23514121774856556,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25
2017-08-20,30.0,1006.75,14.325,-73.925,0.2681294041753744,-0.9303281736130145,0.24741927830703267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-08-21,25.0,1007.75,16.125,-81.55,0.14119731226549811,-0.9493861114842771,0.2777053213847936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-08-22,25.0,1009.25,19.0,-88.175,0.030193411765965874,-0.9447362955800644,0.32553939472059734,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75
2017-08-23,28.75,1007.0,21.1,-91.75,-0.02845694543784259,-0.9324272984551785,0.35998667940034756,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0
2017-08-24,55.0,991.0,23.225,-92.94999999999999,-0.047240476311195115,-0.9176062126297024,0.3942935965871292,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0
2017-08-25,92.5,957.75,26.0,-95.4,-0.08449532722475636,-0.8946581822492987,0.4383300271500943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-26,90.0,959.0,28.339999999999996,-97.12,-0.10907157050786172,-0.8733260569473271,0.47468841713687243,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0
2017-08-27,38.75,997.25,29.15,-97.425,-0.11285858272725804,-0.8660200790246569,0.48709677788935163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-28,38.75,997.0,28.575,-96.35,-0.09712041826495137,-0.8727868187917807,0.4783071253430514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-29,41.25,995.0,28.25,-94.8,-0.07371574335006248,-0.8777709997349314,0.4733180428042816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-30,40.0,998.6666666666666,23.744444444444444,-64.78888888888889,0.34410350748933466,-0.6876946103492227,0.39992793644341224,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0
2017-08-31,49.375,993.125,24.45,-62.4,0.3882949573033453,-0.6829972438862113,0.4100183507349195,0.0,0.0,0.375,0.0,0.0,0.0,0.5,0.125,0.0
2017-09-01,63.125,984.5,26.7625,-62.2875,0.39597133476698243,-0.6914272487157087,0.44517125706678323,0.0,0.375,0.5,0.0,0.0,0.0,0.125,0.0,0.0
2017-09-02,63.57142857142857,987.0,27.014285714285712,-60.385714285714286,0.4313705151514253,-0.6981409704298708,0.44803698815155796,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-03,97.5,970.0,18.05,-47.325,0.6442514359681013,-0.698844183338381,0.3098415208668941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-04,71.42857142857143,975.7142857142857,13.957142857142857,-44.68571428571429,0.6822182460826108,-0.6720539995976155,0.2407631778539597,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
2017-09-05,75.0,978.0,15.830000000000002,-57.64,0.49179561827278917,-0.7486246144857006,0.27211869863716726,0.0,0.0,0.4,0.1,0.0,0.0,0.3,0.2,0.0
2017-09-06,98.0,960.7333333333333,17.726666666666667,-66.46,0.3659950807762938,-0.818451692625509,0.30394648512828304,0.0,0.0,0.6,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.0
2017-09-07,100.41666666666667,961.8333333333334,18.716666666666665,-70.69166666666666,0.3017058421659002,-0.8435399669687907,0.32045189295380433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-08,115.38461538461539,947.8461538461538,19.76153846153846,-74.86153846153846,0.23955879773811026,-0.8724796328559297,0.3377845402117504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-09,102.6923076923077,953.9230769230769,20.36923076923077,-78.72307692307692,0.17891239001662834,-0.888968040115314,0.34784018553152857,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0
2017-09-10,109.5,938.8,23.09,-74.72999999999999,0.2412084110406923,-0.8771088382455361,0.39191056612752595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-11,74.375,966.125,26.875,-75.65,0.2212326051050787,-0.8566164412737288,0.45163802898523925,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0
2017-09-12,47.5,987.625,30.412499999999998,-77.4,0.18963185974795096,-0.8294077148313403,0.5055072200680977,0.0,0.0,0.5,0.375,0.0,0.0,0.0,0.125,0.0
2017-09-13,46.42857142857143,991.0,30.414285714285715,-76.11428571428571,0.21118832647449312,-0.8149290498201036,0.5042667429402692,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
2017-09-14,59.0,988.2,22.04,-57.580000000000005,0.47363915391243266,-0.7408140015690048,0.37356494511006355,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0
2017-09-15,45.625,997.5,18.7625,-47.775,0.6002608709137951,-0.6396782013949716,0.3190138629939109,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0.375,0.0
2017-09-16,46.0,996.0,18.64,-51.67,0.5658195821641272,-0.6951799241271454,0.31667015266314824,0.0,0.0,0.4,0.0,0.0,0.0,0.3,0.3,0.0
2017-09-17,55.0,989.6666666666666,18.683333333333334,-54.25833333333333,0.5389314672493544,-0.7301313070383154,0.3168038761901847,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.0
2017-09-18,64.58333333333333,984.0,20.491666666666667,-56.75833333333333,0.503214981694492,-0.7484220619167483,0.34542512290847677,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2017-09-19,82.6923076923077,966.0769230769231,22.015384615384615,-59.29230769230769,0.4665872019728371,-0.7670673292962958,0.3693728691668671,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0
2017-09-20,82.85714285714286,962.6428571428571,24.185714285714287,-60.92857142857143,0.43581470997388877,-0.7710700107503532,0.40403011980245473,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.42857142857142855,0.0
2017-09-21,59.583333333333336,985.6666666666666,28.666666666666668,-60.824999999999996,0.41798429907377477,-0.7436577922142432,0.47454533418570083,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2017-09-22,59.583333333333336,987.5,30.383333333333336,-62.708333333333336,0.3864148692306941,-0.7488210013620075,0.501594618989131,0.16666666666666666,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.25,0.0
2017-09-23,57.5,987.4166666666666,31.875,-63.60833333333333,0.36902804914053533,-0.7450587719899118,0.525227072705535,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2017-09-24,61.25,980.9166666666666,32.766666666666666,-63.68333333333334,0.365969451373748,-0.7402328957911276,0.5394838650773107,0.0,0.0,0.5833333333333334,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0
2017-09-25,65.0,977.1,32.32,-62.879999999999995,0.37867790698568504,-0.7369845557282904,0.5337673466534112,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0
2017-09-26,76.875,973.75,31.5,-62.849999999999994,0.3847589961643017,-0.7451707125437272,0.5223089770875033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-27,81.25,971.125,32.725,-64.5,0.3610312677304218,-0.7491305410455927,0.5400935333880605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-28,73.75,976.5,34.7125,-63.8,0.3622003239974175,-0.7308445747481731,0.5690588142854458,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.375,0.0
2017-09-29,58.75,985.5,37.6625,-57.6375,0.42018299391859043,-0.6652507088052678,0.61079189287693,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.625,0.0
2017-09-30,48.333333333333336,989.6666666666666,41.233333333333334,-47.6,0.5022933888318999,-0.5542009362200709,0.6584410776594044,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0
2017-10-01,45.0,998.0,44.25,-37.125,0.5683645587746377,-0.43211894904435544,0.6975135104545954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-02,36.666666666666664,1011.0,47.833333333333336,-21.833333333333332,0.621636255730308,-0.24924748875274086,0.7411889959216375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-03,22.5,1007.5,10.899999999999999,-80.94999999999999,0.15445873403583155,-0.9697252472956264,0.18909429095574232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-10-04,26.25,1005.75,11.85,-81.675,0.14170469588163823,-0.9683318984727677,0.20534667820709362,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
2017-10-05,33.75,1001.0,13.525,-83.325,0.1130255214075305,-0.9655622018048151,0.23385064884127568,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0
2017-10-06,33.333333333333336,1002.5,22.183333333333334,-69.51666666666667,0.27765785866768866,-0.811742869147,0.37450189680104046,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
2017-10-07,50.0,998.125,28.4375,-63.0,0.35115522821539386,-0.7179774591295552,0.4749026379549664,0.0,0.0,0.375,0.5,0.0,0.0,0.0,0.125,0.0
2017-10-08,43.888888888888886,997.5555555555555,31.06666666666667,-66.78888888888889,0.3063343772423112,-0.7183865216998662,0.5158950160889365,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0
2017-10-09,29.375,1005.25,35.5375,-60.7,0.3840942688709315,-0.652722138259013,0.5791557093648,0.0,0.375,0.0,0.25,0.0,0.0,0.0,0.375,0.0
2017-10-10,34.375,1004.375,38.65,-52.3125,0.4738789569283312,-0.5844171946802047,0.6199282352481408,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2017-10-11,51.0,996.8,33.72,-40.78,0.6274835670703094,-0.5275088908157644,0.5507652628034027,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.0
2017-10-12,77.5,978.5,30.25,-35.7,0.7014990964532405,-0.5040810672446863,0.5037699533664832,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-13,85.0,970.0,31.2,-33.85,0.710191039870046,-0.47643470890167117,0.5180021277731639,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-14,95.0,962.75,33.875,-28.525,0.7285597881309013,-0.39644227250067754,0.5572981318318736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-15,87.5,959.0,39.325,-18.425,0.7316756584335222,-0.2453140920125401,0.6331068729881504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-16,67.0,960.0,51.42,-10.84,0.6113808540080441,-0.11815295076805787,0.7809604759408852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-17,43.75,988.75,58.85,-0.5499999999999998,0.5156899412206617,-0.006070518580720382,0.8556796581526475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-27,30.0,1006.0,17.5,-84.2,0.09637910360322621,-0.9488345959824265,0.3007057995042731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-28,32.0,1002.6,20.18,-83.26,0.10993749213524968,-0.9316755685356881,0.3448609058736796,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0
2017-10-29,30.0,1003.0,22.7,-81.2,0.1411352611193426,-0.9116783229661415,0.38590604232431863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-04,25.0,1013.0,26.0,-52.2,0.5508501204229386,-0.7101625895998078,0.43835445495905195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-11-05,26.25,1012.75,28.525,-51.9,0.5420886681541259,-0.691366026981839,0.4775105254225947,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0
2017-11-06,30.0,1010.0,29.15,-50.625,0.5540280464764396,-0.6750930123367558,0.48709603367711474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-07,38.75,1005.0,31.4,-49.625,0.5527549416761597,-0.650156571999831,0.520909423845569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-08,46.25,995.25,37.35,-48.8,0.5233150350848236,-0.5977129056559818,0.6062913233033324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-09,41.666666666666664,993.0,43.63333333333333,-47.93333333333334,0.4845405697731082,-0.5372281376379272,0.6898008210464347,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
2018-05-25,30.0,1006.0,18.75,-86.8,0.05285978668974983,-0.9454402400913935,0.3214393429080937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-05-26,31.25,1004.25,20.6,-85.625,0.07135046688022159,-0.933030232207881,0.3517288852702966,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0
2018-05-27,38.75,996.25,25.675,-84.625,0.08440789937986123,-0.8969671619593349,0.43310999222075436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-05-28,49.0,991.0,29.2,-85.92,0.06210659889070461,-0.8706308020991107,0.4878159176151452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-05-29,30.0,995.0,32.5,-86.75,0.04789110562139884,-0.8418097071330959,0.5371754999119187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-30,30.0,998.0,37.55,-87.55,0.03380055252209215,-0.7917468846384158,0.609191086561228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-31,30.0,995.6666666666666,43.666666666666664,-84.63333333333333,0.06718485758894936,-0.7197335803897893,0.6901048080827142,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
2018-07-04,30.0,1008.0,10.05,-35.7,0.7995457807649573,-0.5745293085505188,0.1745074518794587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-07-05,30.714285714285715,1012.0,18.985714285714288,-52.800000000000004,0.5577763586540967,-0.7080080635449307,0.31996415833052716,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,0.0
2018-07-06,45.0,1005.5,20.9375,-59.037499999999994,0.47214692350539766,-0.7572049960368318,0.3514597910313401,0.0,0.0,0.375,0.25,0.0,0.0,0.25,0.125,0.0
2018-07-07,41.875,1006.25,22.025,-62.3625,0.4258874304410412,-0.7816627689012055,0.368663349534131,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0
2018-07-08,39.375,1007.75,23.3875,-65.675,0.37746882222298483,-0.8086819906071875,0.3913931714361488,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.625,0.0
2018-07-09,41.875,1006.0,24.3375,-69.375,0.3212476379484535,-0.838880925590723,0.40810382629117953,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2018-07-10,48.125,1001.375,25.7625,-72.2625,0.27346799863284404,-0.8505744325341744,0.4314021466472908,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2018-07-11,55.625,992.375,29.2125,-71.5875,0.27199273165435395,-0.8231985632164914,0.4851969402983018,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-12,44.375,999.125,35.4625,-66.5375,0.3124182370155857,-0.7402077866925317,0.575827628990728,0.5,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.0
2018-07-13,33.75,1006.125,41.5875,-58.275,0.36248234394479706,-0.6263250182483345,0.6560403787958872,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0
